src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts 
10.122.251.51,10.3.9.5,59558,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,31946.420669555664,23695.925369235705,344.3265245199376,187.81446791996598,156.51205659997163,6,5,374,383,90.0,54.0,62.333333333333336,13.085190950927014,137.0,60.0,76.6,30.28927202822808,137,54,68.81818181818181,23.68282147586835,560.8760330578513,120,100,20,2,3194.6420669555664,9013.175964355469,997.7817535400391,2273.134775153164,31946.420669555664,15999.794006347656,998.0201721191406,6389.284133911133,5203.543362508675,28942.108154296875,16954.898834228516,2001.7623901367188,7235.527038574219,5915.470134157191,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.81818181818181,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,4.0,0.0,8425.647480011137,62.333333333333336,76.6,0,6,5,374,383
10.122.251.51,10.3.9.5,59559,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,32946.34819030762,22612.521293609385,333.8761533284607,182.11426545188766,151.76188787657304,6,5,374,371,90.0,54.0,62.333333333333336,13.085190950927014,125.0,60.0,74.2,25.506077707087776,125,54,67.72727272727273,20.591661635856873,424.0165289256198,120,100,20,2,3294.6348190307617,4998.922348022461,1995.5635070800781,999.9656593228635,32946.34819030762,13000.965118408203,1995.5635070800781,6589.269638061523,3727.6833137356402,27941.465377807617,13948.440551757812,2001.5239715576172,6985.366344451904,4825.803083298966,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,67.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,6360.311734337462,62.333333333333336,74.2,0,6,5,374,371
10.122.251.51,10.3.9.5,59561,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,33180.952072143555,22814.29412736849,331.5155025112991,180.82663773343583,150.68886477786322,6,5,374,383,90.0,54.0,62.333333333333336,13.085190950927014,137.0,60.0,76.6,30.28927202822808,137,54,68.81818181818181,23.68282147586835,560.8760330578513,120,100,20,2,3318.0952072143555,8993.387222290039,1000.1659393310547,2359.420054779741,33180.952072143555,14010.190963745117,1000.1659393310547,6636.190414428711,5076.2054898909055,21159.41047668457,11009.693145751953,1000.1659393310547,5289.852619171143,3634.031333674333,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.81818181818181,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,4.0,0.0,9951.016043785676,62.333333333333336,76.6,0,6,5,374,383
10.122.251.51,10.3.9.5,59562,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,30992.26951599121,24038.25249440346,354.9272180381719,193.5966643844574,161.33055365371447,6,5,374,371,90.0,54.0,62.333333333333336,13.085190950927014,125.0,60.0,74.2,25.506077707087776,125,54,67.72727272727273,20.591661635856873,424.0165289256198,120,100,20,2,3099.226951599121,5999.565124511719,991.8212890625,1673.627820149131,30992.26951599121,9746.789932250977,1007.7953338623047,6198.453903198242,3108.6448237571503,21994.11392211914,10992.765426635742,1999.8550415039062,5498.528480529785,3497.192329166577,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,67.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,8089.917343909152,62.333333333333336,74.2,0,6,5,374,371
10.122.251.51,220.181.38.150,59531,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:12,1011530.876159668,468.59666983134196,7.908804554115476,3.954402277057738,3.954402277057738,4,4,228,246,66.0,54.0,57.0,5.196152422706632,66.0,60.0,61.5,2.598076211353316,66,54,59.25,4.683748498798798,21.9375,80,80,20,0,144504.41087995257,1006522.8939056396,0.0,351917.74173249304,5007.98225402832,2998.828887939453,1003.0269622802734,1669.3274180094402,940.1003565378878,1011530.876159668,1007522.8214263916,1000.1659393310547,337176.95871988934,474006.81392680336,0,0,0,0,1,0,0,0,0,0,0,1.0,59.25,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,61.5,0,4,4,228,246
10.122.251.51,10.3.9.5,59563,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,105205.53588867188,7252.470067805214,104.5572355777947,57.03121940606984,47.52601617172486,6,5,377,386,93.0,54.0,62.833333333333336,14.147045235274003,140.0,60.0,77.2,31.485869846647084,140,54,69.36363636363636,24.71757831353934,610.9586776859504,120,100,20,2,10520.553588867188,30279.159545898438,997.3049163818359,9886.724138078815,105205.53588867188,38937.09182739258,997.3049163818359,21041.107177734375,14626.138621284535,83212.13722229004,40274.38163757324,2999.544143676758,20803.03430557251,16079.064628217058,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,69.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,2422.110764378602,62.833333333333336,77.2,0,6,5,377,386
10.122.251.51,10.3.9.5,59564,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,106213.56964111328,7070.6596392303345,103.56492148007148,56.489957170948074,47.074964309123395,6,5,377,374,93.0,54.0,62.833333333333336,14.147045235274003,128.0,60.0,74.8,26.70131082924582,128,54,68.27272727272727,21.65049194944292,468.7438016528926,120,100,20,2,10621.356964111328,34275.29335021973,1992.940902709961,12174.261679601574,106213.56964111328,42950.39176940918,1992.940902709961,21242.713928222656,16738.103406391438,84210.15739440918,43266.77322387695,2991.199493408203,21052.539348602295,18291.425277105925,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.27272727272727,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,4.0,0.0,2247.0052699311123,62.833333333333336,74.8,0,6,5,377,374
10.122.251.51,10.3.9.5,59565,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,125209.80834960938,6317.396459799531,87.8525424245194,47.919568595192395,39.932973829327,6,5,377,414,93.0,54.0,62.833333333333336,14.147045235274003,168.0,60.0,82.8,42.66333320311483,168,54,71.9090909090909,32.17693851038079,1035.3553719008264,120,100,20,2,12520.980834960938,45273.780822753906,992.0597076416016,17163.25828880652,125209.80834960938,47271.4900970459,1000.8811950683594,25041.961669921875,19614.48280324244,89211.70234680176,47275.06637573242,992.0597076416016,22302.92558670044,21463.11014023103,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,71.9090909090909,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,4.0,0.0,2679.171580796423,62.833333333333336,82.8,0,6,5,377,414
10.122.251.51,10.3.9.5,59567,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,52532.43446350098,14295.929889215156,209.39444578078127,114.21515224406251,95.17929353671876,6,5,374,377,90.0,54.0,62.333333333333336,13.085190950927014,137.0,60.0,75.4,30.8,137,54,68.27272727272727,23.810199911691434,566.9256198347108,120,100,20,2,5253.243446350098,13997.077941894531,986.5760803222656,5128.83876083833,52532.43446350098,23004.29344177246,1000.1659393310547,10506.486892700195,8578.93350056259,37548.78044128418,17994.64225769043,1999.6166229248047,9387.195110321045,6615.569509651541,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.27272727272727,64240,26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,4.0,0.0,5165.147093250098,62.333333333333336,75.4,0,6,5,374,377
10.122.251.51,10.3.9.5,59568,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,46991.10984802246,15854.062660138512,234.08683122352164,127.6837261219209,106.40310510160074,6,5,374,371,90.0,54.0,62.333333333333336,13.085190950927014,125.0,60.0,74.2,25.506077707087776,125,54,67.72727272727273,20.591661635856873,424.0165289256198,120,100,20,2,4699.110984802246,13086.557388305664,990.8676147460938,3681.2020911106074,46991.10984802246,21990.060806274414,1622.6768493652344,9398.221969604492,8165.454372466539,43086.52877807617,17999.887466430664,2999.7825622558594,10771.632194519043,6815.318767607325,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,67.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,3547.704887807567,62.333333333333336,74.2,0,6,5,374,371
10.122.251.51,10.3.9.5,59569,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:13,47000.885009765625,16574.155993831668,234.03814625436246,127.65717068419771,106.38097557016476,6,5,374,405,90.0,54.0,62.333333333333336,13.085190950927014,165.0,60.0,81.0,42.0,165,54,70.81818181818181,31.33054908208798,981.603305785124,120,100,20,2,4700.0885009765625,14997.005462646484,1002.5501251220703,4338.938792113373,47000.885009765625,17997.026443481445,1986.2651824951172,9400.177001953125,6716.162675238673,41637.18223571777,20642.757415771484,2005.8155059814453,10409.295558929443,8087.849136544512,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,70.81818181818181,64240,26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,4.0,0.0,6144.4884109156565,62.333333333333336,81.0,0,6,5,374,405
10.122.251.51,20.42.65.85,58562,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:23,90936494.35043335,1504.6214501378342,5.113458610006161,2.8701348327131355,2.2433237772930252,261,204,110927,25898,1436.0,54.0,425.00766283524905,489.86685963756116,1436.0,60.0,126.95098039215686,200.58404318736768,1436,54,294.247311827957,417.3958966446418,174219.3345357845,5220,4080,20,208,195983.82403110637,11330710.172653198,0.0,905490.6478652341,90936494.35043335,11361701.488494873,0.0,349755.7475016667,1207715.3535445363,88564692.02041626,11384703.636169434,0.0,436279.2710365333,1426994.532112094,0,0,0,0,1,0,0,0,0,0,0,0.7816091954022989,294.247311827957,64240,16384,8200941.324234009,528671.9799041748,3205678.735460554,2903366.2188264616,8605596.06552124,31725.406646728516,2110653.832554817,2833761.511075859,2665.4285714285716,5.0,959.25,5.125,17397.788727243544,6862.099386000818,425.00766283524905,126.95098039215686,0,261,204,110927,25898
10.122.251.51,10.3.9.5,59571,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:14,213006.01959228516,3591.4477978804853,51.64173304141874,28.16821802259204,23.4735150188267,6,5,378,387,94.0,54.0,63.0,14.502873278538061,141.0,60.0,77.4,31.884792613407413,141,54,69.54545454545455,25.064874503661446,628.2479338842976,120,100,20,2,21300.601959228516,76997.99537658691,1997.232437133789,25748.7838347936,213006.01959228516,85998.0583190918,4001.140594482422,42601.20391845703,30512.11967327276,201004.2667388916,147999.52507019043,1997.232437133789,50251.0666847229,59415.44684951017,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,69.54545454545455,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4.0,0.0,1980.9548484603135,63.0,77.4,0,6,5,378,387
10.122.251.51,10.3.9.5,59572,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:14,208997.7264404297,3574.201560574949,52.63215149441022,28.7084462696783,23.92370522473192,6,5,378,369,94.0,54.0,63.0,14.502873278538061,129.0,60.0,73.8,27.6,129,54,67.9090909090909,22.133703405582196,489.900826446281,120,100,20,2,20899.77264404297,78999.04251098633,1998.6629486083984,26793.247999398358,208997.7264404297,81999.30191040039,1998.6629486083984,41799.54528808594,33253.21076941013,126998.9013671875,68999.7673034668,2000.570297241211,31749.725341796875,29376.784484236276,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,67.9090909090909,64240,26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,4.0,0.0,1603.472215599385,63.0,73.8,0,6,5,378,369
10.122.251.51,10.3.9.5,59573,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:14,222998.61907958984,3529.1698363347887,49.32765972005423,26.90599621093867,22.421663509115557,6,5,378,409,94.0,54.0,63.0,14.502873278538061,169.0,60.0,81.8,43.599999999999994,169,54,71.54545454545455,32.65623603641601,1066.4297520661157,120,100,20,2,22299.861907958984,136005.64002990723,1994.1329956054688,39833.58038191335,222998.61907958984,140999.79400634766,1998.1861114501953,44599.72381591797,51022.86351540057,84998.84605407715,42998.552322387695,3006.6967010498047,21249.711513519287,17148.07273547634,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,71.54545454545455,64240,26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,4.0,0.0,2557.373468236977,63.0,81.8,0,6,5,378,409
10.122.251.51,204.79.197.239,58375,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:20,93403053.52210999,1010.2667572603825,2.9442292262415504,1.3489923000234012,1.5952369262181492,126,149,59504,34858,1436.0,54.0,472.25396825396825,557.2224761090298,1436.0,60.0,233.94630872483222,334.6113399081079,1436,54,343.13454545454545,465.8614465182391,217026.88735206614,2520,2980,20,89,340887.0566500364,30564848.89984131,0.0,2182795.310838644,93403053.52210999,30565852.642059326,991.3444519042969,747224.4281768799,3185951.7929107226,89674164.29519653,30568850.75569153,0.0,605906.5155080847,2931300.794567161,0,0,0,0,1,0,0,0,0,0,0,1.1825396825396826,343.13454545454545,510,16384,10303720.235824585,818009.1381072998,3618074.7151374817,3896278.6146970084,21826998.710632324,56737.661361694336,4094286.160035567,6169005.564307865,3160.076923076923,4.538461538461538,1563.5625,6.9375,39806.90134504595,14047.867563893831,472.25396825396825,233.94630872483222,0,126,149,59504,34858
10.122.251.51,140.82.112.26,58564,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:23,91403685.09292603,119.24026902109554,0.5689048526559288,0.2735119483922735,0.2953929042636554,25,27,4895,6004,1436.0,54.0,195.8,359.7751520046931,1436.0,60.0,222.37037037037038,380.44468602161476,1436,54,209.59615384615384,370.88896636301075,137558.62536982252,500,540,20,18,1792229.1194691379,21212996.006011963,0.0,4495383.896684619,91403685.09292603,21214996.337890625,992.5365447998047,3808486.8788719177,5952084.7950689765,76046663.52272034,21213995.933532715,993.2518005371094,2924871.673950782,5367063.854341065,0,0,0,0,1,0,0,0,0,0,0,1.08,209.59615384615384,64240,73,14266000.747680664,2874823.3318328857,10053336.77927653,5101433.006458043,18041886.568069458,7086228.847503662,11318288.266658783,4286300.489164568,0.0,0.0,3502.0,4.0,0.0,583917.8138739814,195.8,222.37037037037038,0,25,27,4895,6004
10.122.251.51,185.199.108.154,58556,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:22,91774374.24659729,376.45584928933437,0.8281178773912244,0.4140589386956122,0.4140589386956122,38,38,4759,29790,1436.0,54.0,125.23684210526316,233.985878364995,1436.0,60.0,783.9473684210526,676.1437462928793,1436,54,454.5921052631579,603.6843279665375,364434.76783241,760,760,20,16,1223658.3232879639,21001436.948776245,0.0,4007505.787319485,91774374.24659729,21002437.353134155,0.0,2480388.4931512782,5440511.766594835,76555552.2441864,21005428.552627563,992.5365447998047,2069068.9795726053,5027129.855271859,0,0,0,0,1,0,0,0,0,0,0,1.0,454.5921052631579,64240,302,9071525.573730469,5684754.133224487,7378139.853477478,1693385.7202529907,14956870.079040527,8512040.615081787,11919238.885243734,2644036.254520412,678.0,4.0,9210.0,9.666666666666666,225639.77719590574,244512.9400346445,125.23684210526316,783.9473684210526,0,38,38,4759,29790
10.122.251.51,185.199.109.133,58557,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:22,91802364.34936523,261.9758235035729,0.7951864912998263,0.39214676283279104,0.40303972846703523,36,37,5137,18913,1436.0,54.0,142.69444444444446,244.09069574015635,1436.0,60.0,511.1621621621622,607.5540466899872,1436,54,329.45205479452056,500.4068219232075,250406.98742728465,720,740,20,20,1275032.8381856282,20983435.15396118,0.0,3948295.5535987695,91802364.34936523,20984435.081481934,0.0,2622924.6956961495,5347572.163623234,76403568.50624084,21025451.66015625,993.2518005371094,2122321.347395579,4862773.9857396195,0,0,0,0,1,0,0,0,0,0,0,1.0277777777777777,329.45205479452056,64240,320,7131548.881530762,2561825.99067688,4846687.436103821,2284861.445426941,12430808.305740356,860253.8108825684,7669202.506542206,4360742.329806841,910.0,6.0,3788.75,6.25,113626.16891429252,17025.086885567747,142.69444444444446,511.1621621621622,0,36,37,5137,18913
10.122.251.51,10.3.9.5,59576,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:14,48004.150390625,15644.480610298791,229.14685314685315,124.98919262555626,104.15766052129689,6,5,374,377,90.0,54.0,62.333333333333336,13.085190950927014,137.0,60.0,75.4,30.8,137,54,68.27272727272727,23.810199911691434,566.9256198347108,120,100,20,2,4800.4150390625,12000.322341918945,987.2913360595703,3572.2332631425306,48004.150390625,23010.4923248291,987.2913360595703,9600.830078125,8043.360587423453,34005.165100097656,18998.86131286621,2006.53076171875,8501.291275024414,6800.560356079556,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.27272727272727,64240,26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,4.0,0.0,6730.504821976137,62.333333333333336,75.4,0,6,5,374,377
10.122.251.51,10.3.9.5,59574,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:14,55269.95658874512,13587.852177776627,199.02313442815299,108.5580733244471,90.4650611037059,6,5,374,377,90.0,54.0,62.333333333333336,13.085190950927014,137.0,60.0,75.4,30.8,137,54,68.27272727272727,23.810199911691434,566.9256198347108,120,100,20,2,5526.995658874512,13998.270034790039,1000.8811950683594,4676.178786161331,55269.95658874512,27998.44741821289,1999.8550415039062,11053.991317749023,9677.147099768321,49277.544021606445,23272.275924682617,1000.8811950683594,12319.386005401611,10349.9784369471,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.27272727272727,64240,26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,4.0,0.0,3702.4305965844533,62.333333333333336,75.4,0,6,5,374,377
10.122.251.51,10.3.9.5,59575,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:14,50004.005432128906,14898.806476837106,219.98237751034654,119.99038773291629,99.99198977743025,6,5,374,371,90.0,54.0,62.333333333333336,13.085190950927014,125.0,60.0,74.2,25.506077707087776,125,54,67.72727272727273,20.591661635856873,424.0165289256198,120,100,20,2,5000.400543212891,14998.912811279297,1000.1659393310547,4426.724146307603,50004.005432128906,32999.75395202637,1000.1659393310547,10000.801086425781,11832.306643298101,45999.28855895996,20999.19319152832,1998.6629486083984,11499.82213973999,8139.234177882226,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,67.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,3559.986419729539,62.333333333333336,74.2,0,6,5,374,371
10.122.251.51,10.3.9.5,59577,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:14,51275.25329589844,14412.410519659265,214.52843804634898,117.01551166164491,97.51292638470409,6,5,374,365,90.0,54.0,62.333333333333336,13.085190950927014,125.0,60.0,73.0,26.0,125,54,67.18181818181819,20.709322370803232,428.8760330578512,120,100,20,2,5127.525329589844,12993.812561035156,997.3049163818359,4001.5070623740608,51275.25329589844,22004.60433959961,997.3049163818359,10255.050659179688,7440.661649107079,38257.12203979492,21000.385284423828,1004.6958923339844,9564.28050994873,8073.872732538262,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,67.18181818181819,64240,26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,5157.406134291241,62.333333333333336,73.0,0,6,5,374,365
10.122.251.51,10.38.33.3,59459,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:10,5405161.619186401,118.40534013418352,1.1100500637579704,0.740033375838647,0.3700166879193235,4,2,514,126,340.0,54.0,128.5,122.20781480740092,66.0,60.0,63.0,3.0,340,54,106.66666666666667,104.46477343530157,10912.888888888889,80,40,20,1,1081032.3238372803,5400159.597396851,997.0664978027344,2159563.671692608,5405161.619186401,5401156.663894653,2002.4776458740234,1801720.5397288005,2545185.691845498,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,106.66666666666667,64240,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,63.0,0,4,2,514,126
10.122.251.51,10.3.9.4,60956,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:17:16,19992.351531982422,12004.590836453837,100.03825697044864,50.01912848522432,50.01912848522432,1,1,83,157,83.0,83.0,83.0,0.0,157.0,157.0,157.0,0.0,157,83,120.0,37.0,1369.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,157.0,0,1,1,83,157
10.122.251.51,10.3.9.4,52622,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:17:16,19000.768661499023,11788.996750109794,105.25889955455173,52.629449777275866,52.629449777275866,1,1,83,141,83.0,83.0,83.0,0.0,141.0,141.0,141.0,0.0,141,83,112.0,29.0,841.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,112.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,141.0,0,1,1,83,141
10.122.251.51,204.79.197.239,59045,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:47,30397768.020629883,369.6652988592402,1.0856060213895993,0.49345728244981785,0.5921487389397814,15,18,3292,7945,1436.0,54.0,219.46666666666667,349.4212103210425,1436.0,60.0,441.3888888888889,552.3093073520075,1436,54,340.5151515151515,483.83562956555636,234096.91643709826,300,360,20,8,949930.2506446838,18113111.01913452,992.7749633789062,3382320.9691930837,22971875.429153442,18131111.38343811,992.7749633789062,1640848.2449395317,4651169.397246325,29016685.724258423,18124104.022979736,1000.1659393310547,1706863.8661328484,4497916.311181987,0,0,0,0,1,0,0,0,0,0,0,1.2,340.5151515151515,64240,0,0.0,0.0,0.0,0.0,16732028.722763062,1381082.29637146,7470302.661259969,6656399.594514303,0.0,0.0,3198.0,5.5,0.0,426566.51906503417,219.46666666666667,441.3888888888889,0,15,18,3292,7945
10.122.251.51,10.3.244.215,59485,85,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:11,7172571.897506714,46.0086011985063,0.6971000181591863,0.6971000181591863,0.0,5,0,330,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,20,0,1793142.9743766785,5814052.8202056885,71744.44198608398,2333735.0198925408,7172571.897506714,5814052.8202056885,71744.44198608398,1793142.9743766785,2333735.0198925408,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,5,0,330,0
10.122.251.51,13.107.246.74,59238,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:57,21140467.882156372,625.6720557809537,1.986710995902325,0.9933554979511625,0.9933554979511625,21,21,5643,7584,1436.0,54.0,268.7142857142857,410.08572191644015,1436.0,60.0,361.14285714285717,519.4263581072861,1436,54,314.92857142857144,470.2369409268532,221122.78061224485,420,420,20,9,515621.1678574725,12116506.338119507,992.5365447998047,2271932.8231576513,21136468.648910522,12116506.338119507,993.4902191162109,1056823.4324455261,3164355.2295931582,21087811.47003174,12120497.941970825,999.6891021728516,1054390.573501587,3165375.9142766474,0,0,0,0,1,0,0,0,0,0,0,1.0,314.92857142857144,64240,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.0,4.0,2005.0,4.333333333333333,494989.27762899484,240615.144919934,268.7142857142857,361.14285714285717,0,21,21,5643,7584
10.122.251.51,10.3.244.215,59486,85,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:11,7173570.871353149,46.002194153795564,0.6970029417241752,0.6970029417241752,0.0,5,0,330,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,20,0,1793392.7178382874,5816051.483154297,70736.64665222168,2334597.438035939,7173570.871353149,5816051.483154297,70736.64665222168,1793392.7178382874,2334597.438035939,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,5,0,330,0
10.122.251.51,10.3.244.215,59487,85,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:17:11,7149565.935134888,46.15664824885261,0.6993431552856456,0.6993431552856456,0.0,5,0,330,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,20,0,1787391.483783722,5816049.814224243,52736.99760437012,2338614.5970043135,7149565.935134888,5816049.814224243,52736.99760437012,1787391.483783722,2338614.5970043135,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,5,0,330,0
