src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts 
10.122.251.51,10.3.9.5,51822,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:34,69824.21875,10712.615384615385,157.53846153846155,85.93006993006993,71.60839160839161,6,5,384,364,100.0,54.0,64.0,16.65332799572906,118.0,60.0,72.8,22.719154913860685,118,54,68.0,20.126870325286767,405.09090909090907,120,100,20,2,6982.421875,20999.670028686523,996.3512420654297,6908.863973452073,69824.21875,28000.354766845703,998.0201721191406,13964.84375,9633.61754573788,55549.14474487305,31005.859375,1994.3714141845703,13887.286186218262,11765.271936136156,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,0.0,3341.0360008548505,64.0,72.8,0,6,5,384,364
10.122.251.51,10.3.9.5,51823,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:34,63002.10952758789,12872.584840113528,174.59732828760644,95.23490633869442,79.36242194891202,6,5,384,427,100.0,54.0,64.0,16.65332799572906,181.0,60.0,85.4,47.8564520206001,181,54,73.72727272727273,36.136335048587895,1305.8347107438017,120,100,20,2,6300.210952758789,12993.574142456055,999.45068359375,4560.114358966032,63002.10952758789,23996.829986572266,1003.265380859375,12600.421905517578,7708.911628858392,49993.276596069336,24999.85694885254,999.45068359375,12498.319149017334,8759.133550491271,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,4.0,0.0,5801.527043785176,64.0,85.4,0,6,5,384,427
10.122.251.51,10.3.9.5,51826,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:35,27991.533279418945,27008.166807205827,392.9759720625186,214.35053021591926,178.6254418465994,6,5,381,375,97.0,54.0,63.5,15.575086944647639,129.0,60.0,75.0,27.099815497526915,129,54,68.72727272727273,22.33664298489616,498.92561983471074,120,100,20,2,2799.1533279418945,6002.664566040039,993.7286376953125,1539.205523213039,27991.533279418945,11001.348495483398,1001.5964508056641,5598.306655883789,3498.8817743000623,24000.40626525879,11007.308959960938,993.7286376953125,6000.101566314697,3812.4007389373937,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,4.0,0.0,7157.646696148412,63.5,75.0,0,6,5,381,375
10.122.251.51,10.3.9.5,51828,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:35,27994.632720947266,30255.799689996424,392.93246350644705,214.32679827624384,178.60566523020321,6,5,381,466,97.0,54.0,63.5,15.575086944647639,220.0,60.0,93.2,63.44257245730189,220,54,77.0,46.69631093079468,2180.5454545454545,120,100,20,2,2799.4632720947266,8996.48666381836,997.7817535400391,2521.197247444051,27994.632720947266,14000.892639160156,997.7817535400391,5598.926544189453,4922.18183659202,25005.578994750977,14001.36947631836,998.9738464355469,6251.394748687744,5215.343383340019,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,77.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,4.0,0.0,16720.873924818545,63.5,93.2,0,6,5,381,466
10.122.251.51,10.3.9.5,51827,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:35,31997.6806640625,24626.7849308536,343.77491654744875,187.51359084406295,156.26132570338578,6,5,381,407,97.0,54.0,63.5,15.575086944647639,161.0,60.0,81.4,39.86778147828143,161,54,71.63636363636364,30.565199246179922,934.2314049586777,120,100,20,2,3199.76806640625,10003.328323364258,993.2518005371094,3488.033221535032,31997.6806640625,11992.931365966797,993.2518005371094,6399.5361328125,4712.337317536627,20998.477935791016,11997.699737548828,996.8280792236328,5249.619483947754,4603.35467349736,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,71.63636363636364,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,4.0,0.0,13887.688069506252,63.5,81.4,0,6,5,381,407
10.122.251.51,10.3.9.5,51833,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,99812.26921081543,8405.780237577124,110.20689226859162,60.1128503283227,50.094041940268916,6,5,377,462,93.0,54.0,62.833333333333336,14.147045235274003,216.0,60.0,92.4,61.843673888280605,216,54,76.27272727272727,45.435450534678935,2064.3801652892566,120,100,20,2,9981.226921081543,55802.345275878906,997.5433349609375,16654.693383897174,99812.26921081543,57803.39241027832,997.5433349609375,19962.453842163086,21123.207417536352,42006.9694519043,30999.66049194336,1000.6427764892578,10501.742362976074,12134.096332775673,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,76.27272727272727,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,4.0,0.0,16352.77075030324,62.833333333333336,92.4,0,6,5,377,462
10.122.251.51,10.3.9.5,51831,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,106810.5697631836,7003.052241537871,102.98606237555693,56.17421584121287,46.811846534344056,6,5,377,371,93.0,54.0,62.833333333333336,14.147045235274003,125.0,60.0,74.2,25.506077707087776,125,54,68.0,20.902370461483333,436.90909090909093,120,100,20,2,10681.05697631836,56818.246841430664,1011.1331939697266,16441.85583174712,106810.5697631836,59814.453125,1996.2787628173828,21362.11395263672,21950.37727843501,47991.75262451172,27990.341186523438,1011.1331939697266,11997.93815612793,11198.894896953343,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,4449.685977208792,62.833333333333336,74.2,0,6,5,377,371
10.122.251.51,10.3.9.5,51832,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,107813.11988830566,7234.741011187503,102.0283988757212,55.65185393221156,46.376544943509636,6,5,377,403,93.0,54.0,62.833333333333336,14.147045235274003,157.0,60.0,80.6,38.27061535956797,157,54,70.9090909090909,29.209134764984196,853.1735537190084,120,100,20,2,10781.311988830566,65808.29620361328,999.2122650146484,19298.84993325409,107813.11988830566,69808.7215423584,999.2122650146484,21562.623977661133,25731.688254946603,39006.47163391113,29000.043869018555,999.45068359375,9751.617908477783,11343.743106581791,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,70.9090909090909,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,4.0,0.0,12092.227400524183,62.833333333333336,80.6,0,6,5,377,403
10.122.251.51,10.3.9.5,51837,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,35629.987716674805,22032.003104862724,308.7287059280127,168.3974759607342,140.3312299672785,6,5,371,414,87.0,54.0,61.833333333333336,12.033518004123133,168.0,60.0,82.8,42.66333320311483,168,54,71.36363636363636,31.86412267817187,1015.322314049587,120,100,20,2,3562.9987716674805,9629.72640991211,999.9275207519531,3063.647836035763,35629.987716674805,16629.934310913086,1000.6427764892578,7125.997543334961,5722.328867670723,24625.778198242188,13625.383377075195,999.9275207519531,6156.444549560547,4664.68436858199,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,71.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,4.0,0.0,11999.569301458636,61.833333333333336,82.8,0,6,5,371,414
10.122.251.51,10.3.9.5,51836,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,37625.789642333984,19188.966048639537,292.3526683310733,159.46509181694907,132.88757651412422,6,5,371,351,87.0,54.0,61.833333333333336,12.033518004123133,105.0,60.0,70.2,17.55448660599335,105,54,65.63636363636364,15.375734881315294,236.41322314049586,120,100,20,2,3762.5789642333984,15017.271041870117,1005.6495666503906,3968.8947529040565,37625.789642333984,24618.38722229004,1005.6495666503906,7525.157928466797,8648.243790678274,32624.006271362305,15017.271041870117,1612.9016876220703,8156.001567840576,5522.292329787412,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,65.63636363636364,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4.0,0.0,3345.552002774406,61.833333333333336,70.2,0,6,5,371,351
10.122.251.51,10.3.9.5,51835,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,90620.9945678711,9059.710764762216,121.38467528914052,66.20982288498574,55.174852404154784,6,5,371,450,87.0,54.0,61.833333333333336,12.033518004123133,204.0,60.0,90.0,57.04734875522262,204,54,74.63636363636364,41.89222693634168,1754.9586776859512,120,100,20,2,9062.09945678711,68002.93922424316,994.9207305908203,19839.270210933068,90620.9945678711,80626.01089477539,999.9275207519531,18124.19891357422,31266.888499314435,87630.9871673584,68002.93922424316,1005.4111480712891,21907.7467918396,27197.14860093951,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,74.63636363636364,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,4.0,0.0,2333.1393208946574,61.833333333333336,90.0,0,6,5,371,450
10.122.251.51,10.3.9.5,51841,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,23994.44580078125,36258.39109697933,458.4394276629571,250.05786963434022,208.38155802861687,6,5,374,496,90.0,54.0,62.333333333333336,13.085190950927014,250.0,60.0,99.2,75.43580051938204,250,54,79.0909090909091,54.927149348361326,3016.9917355371904,120,100,20,2,2399.444580078125,9000.301361083984,0.0,2537.96212378401,23994.44580078125,9999.990463256836,1000.1659393310547,4798.88916015625,4259.456481799122,12999.773025512695,8000.13542175293,999.45068359375,3249.943256378174,2772.786530965938,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,79.0909090909091,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,4.0,0.0,42803.102336671436,62.333333333333336,99.2,0,6,5,374,496
10.122.251.51,10.3.9.5,51840,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,30001.401901245117,27632.042086859776,366.6495331187666,199.99065442841817,166.65887869034847,6,5,374,455,90.0,54.0,62.333333333333336,13.085190950927014,209.0,60.0,91.0,59.04574497794062,209,54,75.36363636363636,43.380499865665925,1881.867768595041,120,100,20,2,3000.1401901245117,10000.467300415039,999.6891021728516,2756.0579156467475,30001.401901245117,19000.29182434082,999.6891021728516,6000.280380249023,6633.200182882329,26004.552841186523,12000.322341918945,1999.8550415039062,6501.138210296631,4554.474681816524,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,75.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,4.0,0.0,12353.409922026627,62.333333333333336,91.0,0,6,5,374,455
10.122.251.51,10.3.9.5,51839,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,80990.55290222168,10050.554920679779,135.81830973891593,74.08271440304505,61.735595335870876,6,5,374,440,90.0,54.0,62.333333333333336,13.085190950927014,194.0,60.0,88.0,53.050918936433135,194,54,74.0,39.191835884530846,1536.0,120,100,20,2,8099.055290222168,60998.67820739746,0.0,17699.95323937757,80990.55290222168,69999.93324279785,999.9275207519531,16198.110580444336,26933.43689316961,78001.26075744629,60998.67820739746,2001.047134399414,19500.315189361572,24273.465389050954,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,74.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,4.0,0.0,2393.8967087985725,62.333333333333336,88.0,0,6,5,374,440
10.122.251.51,10.3.9.5,51845,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,57690.38200378418,12792.426993317382,190.67303106570623,104.00347149038521,86.669559575321,6,5,372,366,88.0,54.0,62.0,12.382783747337808,120.0,60.0,73.2,23.51510153071851,120,54,67.0909090909091,19.133286299747336,366.0826446280991,120,100,20,2,5769.038200378418,21984.577178955078,0.0,7143.479013449396,57690.38200378418,30984.64012145996,1000.6427764892578,11538.076400756836,11858.98418671414,50696.84982299805,25000.572204589844,999.6891021728516,12674.212455749512,11683.386904205334,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,67.0909090909091,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4.0,0.0,3268.9559650392475,62.0,73.2,0,6,5,372,366
10.122.251.51,10.3.9.5,51846,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,61696.529388427734,12480.442702899054,178.29203861284364,97.2502028797329,81.04183573311074,6,5,372,398,88.0,54.0,62.0,12.382783747337808,152.0,60.0,79.6,36.27450895601483,152,54,70.0,27.541703915071313,758.5454545454545,120,100,20,2,6169.652938842773,14991.76025390625,1001.5964508056641,4361.430686281099,61696.529388427734,29696.941375732422,1001.5964508056641,12339.305877685547,10242.770401038777,48696.279525756836,22992.610931396484,4704.713821411133,12174.069881439209,7398.2220810667895,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,70.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,4.0,0.0,4512.974464098545,62.0,79.6,0,6,5,372,398
10.122.251.51,10.3.9.5,51847,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,57704.21028137207,14366.369385486863,190.62733804626717,103.97854802523665,86.64879002103054,6,5,372,457,88.0,54.0,62.0,12.382783747337808,211.0,60.0,91.4,59.84513346964814,211,54,75.36363636363636,43.884709963665486,1925.867768595041,120,100,20,2,5770.421028137207,17689.46647644043,1001.1196136474609,5548.337346512331,57704.21028137207,22001.028060913086,1999.6166229248047,11540.842056274414,8250.276898979851,48695.80268859863,23999.691009521484,1001.1196136474609,12173.950672149658,10710.668457029193,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,75.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,4.0,0.0,7086.135755867275,62.0,91.4,0,6,5,372,457
10.122.251.51,10.3.9.5,51848,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,60697.078704833984,13361.433817001987,181.22783228979267,98.85154488534147,82.37628740445122,6,5,368,443,84.0,54.0,61.333333333333336,10.994948334980428,197.0,60.0,88.6,54.24979262633176,197,54,73.72727272727273,39.849925080552154,1588.0165289256197,120,100,20,2,6069.707870483398,17688.989639282227,1994.3714141845703,4914.485979333256,60697.078704833984,25702.953338623047,1994.3714141845703,12139.415740966797,7730.298713919452,51693.20106506348,32680.034637451172,2013.4449005126953,12923.30026626587,12338.902878916235,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,4.0,0.0,8467.816268950555,61.333333333333336,88.6,0,6,5,368,443
10.122.251.51,10.3.9.5,51849,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,62696.93374633789,14976.808974407728,175.4471764840096,95.69845990036886,79.74871658364071,6,5,368,571,84.0,54.0,61.333333333333336,10.994948334980428,325.0,60.0,114.2,105.4256135860731,325,54,85.36363636363636,76.22964434972755,5810.95867768595,120,100,20,2,6269.693374633789,15995.025634765625,999.45068359375,5276.157140423421,62696.93374633789,26694.297790527344,2000.570297241211,12539.386749267578,8814.079485013794,53689.71824645996,25998.830795288086,999.45068359375,13422.42956161499,9430.50186161038,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,85.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,4.0,0.0,10436.64637002342,61.333333333333336,114.2,0,6,5,368,571
10.122.251.51,10.3.9.5,51850,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,63696.38442993164,14160.929353725454,172.69426041128602,94.19686931524693,78.49739109603911,6,5,368,534,84.0,54.0,61.333333333333336,10.994948334980428,288.0,60.0,106.8,90.62979642479618,288,54,82.0,65.66582063752801,4312.0,120,100,20,2,6369.638442993164,23696.422576904297,997.0664978027344,8762.955088621173,63696.38442993164,26696.205139160156,997.0664978027344,12739.276885986328,10736.863223926293,40694.7135925293,26694.774627685547,999.6891021728516,10173.678398132324,10542.743810351594,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,82.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,4.0,0.0,18000.07847411444,61.333333333333336,106.8,0,6,5,368,534
10.122.251.51,220.181.38.149,51852,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:36,11005.640029907227,43068.82641190616,726.9000238296397,363.45001191481987,363.45001191481987,4,4,228,246,66.0,54.0,57.0,5.196152422706632,66.0,60.0,61.5,2.598076211353316,66,54,59.25,4.683748498798798,21.9375,80,80,20,0,1572.2342899867467,4999.876022338867,997.5433349609375,1399.332409723126,6005.764007568359,3000.2593994140625,999.6891021728516,2001.9213358561199,816.7340456442641,9997.367858886719,5999.80354309082,999.9275207519531,3332.4559529622397,2054.8751723761097,0,0,0,0,1,0,0,0,0,0,0,1.0,59.25,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,61.5,0,4,4,228,246
10.122.251.51,42.202.209.194,51635,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:10,26870363.235473633,503.64038183652264,1.52584465050598,0.6698830172953083,0.8559616332106718,18,23,3618,9915,1436.0,54.0,201.0,341.37613663914277,1436.0,60.0,431.0869565217391,546.9744380835581,1436,54,330.0731707317073,481.6993997496932,232034.31171921472,360,460,20,8,671759.0808868408,20020127.534866333,0.0,3214289.524462566,26749355.792999268,20020127.534866333,0.0,1573491.5172352511,4785208.872600757,26866372.58529663,20187833.786010742,0.0,1221198.7538771196,4291778.30573309,0,0,0,0,1,0,0,0,0,0,0,1.2777777777777777,330.0731707317073,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.25,5.0,0.0,20037.625592881057,201.0,431.0869565217391,0,18,23,3618,9915
10.122.251.51,10.3.9.5,51859,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:37,35000.32424926758,22371.22131851065,314.2828026866119,171.4269832836065,142.8558194030054,6,5,374,409,90.0,54.0,62.333333333333336,13.085190950927014,163.0,60.0,81.8,40.66644808684427,163,54,71.18181818181819,30.644050829478623,939.0578512396695,120,100,20,2,3500.032424926758,10986.804962158203,999.6891021728516,2936.631333632347,35000.32424926758,16992.33055114746,1999.8550415039062,7000.064849853516,5508.595769600515,27999.8779296875,17000.436782836914,999.6891021728516,6999.969482421875,6364.2865172372285,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,71.18181818181819,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,4.0,0.0,11546.04114013222,62.333333333333336,81.8,0,6,5,374,409
10.122.251.51,10.3.9.5,51860,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:37,36995.17250061035,22029.90133338489,297.33609161623775,162.18332269976605,135.15276891647173,6,5,374,441,90.0,54.0,62.333333333333336,13.085190950927014,195.0,60.0,88.2,53.45053788316821,195,54,74.0909090909091,39.47025242440541,1557.9008264462811,120,100,20,2,3699.517250061035,10001.897811889648,998.0201721191406,2721.273933205009,36995.17250061035,12998.580932617188,1007.080078125,7399.03450012207,4407.461895081336,30001.87873840332,12999.773025512695,2004.6234130859375,7500.46968460083,5024.960155431847,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,74.0909090909091,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,4.0,0.0,9351.782813551716,62.333333333333336,88.2,0,6,5,374,441
10.122.251.51,10.3.9.5,51861,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:37,37999.868392944336,22157.97147751015,289.47468676082144,157.89528368772076,131.57940307310065,6,5,374,468,90.0,54.0,62.333333333333336,13.085190950927014,222.0,60.0,93.6,64.24204230875603,222,54,76.54545454545455,47.028740992491414,2211.7024793388423,120,100,20,2,3799.9868392944336,13999.93896484375,997.3049163818359,4466.243833110988,37999.868392944336,16993.52264404297,997.3049163818359,7599.973678588867,6972.936889436103,23000.240325927734,13994.932174682617,1013.7557983398438,5750.060081481934,5112.952357621112,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,76.54545454545455,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,4.0,0.0,20654.48476344285,62.333333333333336,93.6,0,6,5,374,468
10.122.251.51,122.195.90.183,51817,7826,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:34,2395245.5520629883,3067.7439286637145,13.777293092801115,6.679899681358116,7.097393411442998,16,17,5331,2017,1436.0,54.0,333.1875,450.6655104883776,446.0,60.0,118.6470588235294,101.63946730910632,1436,54,222.66666666666666,339.5446743192799,115290.58585858585,320,340,20,9,74851.42350196838,1520368.8144683838,914.5736694335938,279778.2953640873,2372245.3117370605,1520368.8144683838,993.7286376953125,158149.68744913736,392511.86049103877,2380244.255065918,1563380.241394043,914.5736694335938,148765.26594161987,396720.7256080308,0,0,0,0,1,0,0,0,0,0,0,1.0625,222.66666666666666,64240,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,4.0,0.0,7878.675856488506,333.1875,118.6470588235294,0,16,17,5331,2017
10.122.251.51,10.3.9.5,51865,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:37,41318.416595458984,19628.051286194044,266.22510992371696,145.21369632202743,121.01141360168954,6,5,384,427,100.0,54.0,64.0,16.65332799572906,181.0,60.0,85.4,47.8564520206001,181,54,73.72727272727273,36.136335048587895,1305.8347107438017,120,100,20,2,4131.841659545898,15596.389770507812,999.9275207519531,4474.377295162015,41318.416595458984,24590.015411376953,1078.8440704345703,8263.683319091797,8636.574073526674,33736.9441986084,19411.802291870117,999.9275207519531,8434.2360496521,7842.993464035596,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,4.0,0.0,10122.063777378336,64.0,85.4,0,6,5,384,427
10.122.251.51,10.3.9.5,51863,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:37,46146.63124084473,15862.479672234478,238.37059616745802,130.02032518224982,108.35027098520818,6,5,384,348,100.0,54.0,64.0,16.65332799572906,102.0,60.0,69.6,16.36581803638303,102,54,66.54545454545455,16.756890774536668,280.7933884297521,120,100,20,2,4614.663124084473,17900.466918945312,998.9738464355469,4741.180341174351,46146.63124084473,26123.762130737305,1609.3254089355469,9229.326248168945,8802.967175036008,37009.239196777344,25494.813919067383,998.9738464355469,9252.309799194336,9539.062851182687,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,66.54545454545455,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,0.0,5731.940449321876,64.0,69.6,0,6,5,384,348
10.122.251.51,10.3.9.5,51864,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:37,46169.51942443848,16201.164953085221,238.25242578066502,129.95586860763547,108.29655717302956,6,5,384,364,100.0,54.0,64.0,16.65332799572906,118.0,60.0,72.8,22.719154913860685,118,54,68.0,20.126870325286767,405.09090909090907,120,100,20,2,4616.951942443848,14619.35043334961,546.6938018798828,4025.2225732853403,46169.51942443848,21099.567413330078,546.6938018798828,9233.903884887695,8105.40578140913,29384.851455688477,15830.755233764648,1999.8550415039062,7346.212863922119,5286.014436877282,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,0.0,6049.83162708883,64.0,72.8,0,6,5,384,364
10.122.251.51,104.215.41.138,61082,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,41152905.94100952,363.8139192761152,0.9719848230727096,0.4616927909595371,0.5102920321131725,19,21,5472,9500,1436.0,54.0,288.0,433.36395303425235,1436.0,60.0,452.3809523809524,556.7172896449051,1436,54,374.3,508.58712134697237,258660.86000000002,380,420,20,11,1055202.7164361416,23471770.28656006,0.0,4069725.561552545,41149065.256118774,23472770.45249939,0.0,2286059.1808954873,5758419.108852068,40985296.964645386,23472759.72366333,0.0,2049264.8482322693,5501943.363708781,0,0,0,0,1,0,0,0,0,0,0,1.105263157894737,374.3,64240,63,0.0,0.0,0.0,0.0,14839466.571807861,8632303.714752197,11735885.14328003,3103581.428527832,2337.0,5.0,2381.3333333333335,5.0,778808.8708088353,339682.8977463384,288.0,452.3809523809524,0,19,21,5472,9500
10.122.251.51,220.181.38.149,51868,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:12:39,106139.6598815918,4465.814197339515,75.37239151627874,37.68619575813937,37.68619575813937,4,4,228,246,66.0,54.0,57.0,5.196152422706632,66.0,60.0,61.5,2.598076211353316,66,54,59.25,4.683748498798798,21.9375,80,80,20,0,15162.808554513114,101137.63809204102,0.0,35104.85321997457,5002.021789550781,2002.2392272949219,999.45068359375,1667.340596516927,472.2701284456447,105136.87133789062,101137.63809204102,1996.9940185546875,35045.623779296875,46734.111551877795,0,0,0,0,1,0,0,0,0,0,0,1.0,59.25,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,61.5,0,4,4,228,246
